,
,
data_traditional.tif,
Emission wavelength,500 nm
NA,0.95
Refraction index,1.33
Voxel size,220 nm x 220 nm x 220 nm
Bead diameter,100 nm
,
Frame size,12 pixels
Threshold,197
,
Theoretical FWHM in XY,270 nm
Theoratical FWHM in Z,1.3 um
,
HeatMap Statistics,
FWHM min,422 nm +/- 11 nm
FWHMmin / Theoretical FWHMxy,1.566 +/- 0.04
FWHM max,550 nm +/- 36 nm
FWHMmax / Theoretical FWHMxy,2.041 +/- 0.134
FWHM z,2.08 um +/- 72.03 nm
FWHMz / Theoretical FWHMz,1.605 +/- 0.056
z0,+/- 8.33 um
(z0 - mean(z0)) / FWHMz,+/- 6.421
Asymmetry,0.772 +/- 0.054
Theta,-53.9 deg +/- 49.8 deg
,

Bead Id,x0 (um),y0 (um),z0 (um),FWHM min (um),FWHM max (um),FWHM z (um),z0 - mean(z0) (um),Asymmetry,Theta (degrees),R^2 FWHM min/max,R^2 FWHMz,Fit valid,Centroid brightness,Fitted Brightness(A),Fitted background(B),Image name
169,-98.222,-55.295,5.92,0.905,1.164,1.64,-31.597,0.777,18.63,0.721,0.572,0,257,95.332,117.842,data_traditional
170,85.159,-65.773,5.315,0.493,0.882,2.879,-32.203,0.558,36.676,0.792,0.856,0,286,183.457,120.211,data_traditional
171,-115.176,90.834,4.308,0.405,0.478,2.517,-33.209,0.848,-63.854,0.928,0.944,1,351,301.354,120.886,data_traditional
172,-81.933,78.266,4.077,0.419,0.48,2.143,-33.44,0.872,-70.34,0.954,0.931,1,398,350.39,121.358,data_traditional
173,7.013,72.74,4.526,0.459,0.621,2.11,-32.991,0.739,84.279,0.884,0.964,0,444,289.062,128.163,data_traditional
174,122.195,56.012,4.391,0.449,0.495,2.53,-33.126,0.907,57.456,0.934,0.957,1,362,286.407,118.72,data_traditional
175,88.362,51.226,4.491,0.448,0.536,2.373,-33.026,0.835,-62.218,0.917,0.959,1,355,248.063,120.88,data_traditional
176,-4.052,46.199,4.704,0.451,0.569,2.133,-32.814,0.792,87.147,0.934,0.975,1,511,393.681,124.161,data_traditional
177,107.721,32.35,4.405,0.403,0.494,2.612,-33.112,0.816,-44.438,0.933,0.822,1,337,328.805,117.846,data_traditional
178,86.564,28.919,4.103,0.404,0.55,2.467,-33.414,0.734,78.195,0.932,0.961,1,327,248.667,119.255,data_traditional
179,-47.121,-19.632,2.495,0.931,1.1,2.304,-35.022,0.846,63.173,0.852,0.638,0,330,159.891,123.874,data_traditional
180,-69.96,-33.33,14.272,0,0,3.857,-23.246,0.0,0,0,0.823,0,206,0,0,data_traditional
181,-116.243,-52.812,5.213,0.652,0.804,4.301,-32.304,0.811,-33.88,0.848,0.731,0,297,154.737,120.844,data_traditional
182,-110.684,-56.027,4.666,0.411,0.547,2.221,-32.851,0.751,68.909,0.953,0.962,1,392,349.61,118.434,data_traditional
183,-92.62,-72.93,2.339,0,0,3.389,-35.178,0.0,0,0,0.795,0,188,0,0,data_traditional
184,-28.774,-84.125,4.356,0.43,0.635,1.966,-33.162,0.678,-78.733,0.916,0.976,1,519,424.595,122.633,data_traditional
185,148.672,-84.745,4.363,0.513,0.735,2.742,-33.155,0.698,-46.949,0.915,0.948,1,286,201.483,116.34,data_traditional
186,-144.729,67.734,3.533,0.463,0.618,2.937,-33.984,0.749,-7.952,0.876,0.901,0,245,128.978,117.113,data_traditional
187,42.624,60.492,5.577,0.48,0.671,2.127,-31.941,0.715,35.073,0.818,0.699,0,333,205.303,121.267,data_traditional
188,-29.113,52.69,4.775,0.432,0.538,2.047,-32.742,0.802,-73.353,0.921,0.974,1,441,397.398,121.917,data_traditional
189,23.24,9.785,2.811,0.793,1.632,1.631,-34.706,0.486,10.205,0.647,0.685,0,197,75.887,123.712,data_traditional
190,148.318,-62.471,1.696,0.514,0.754,3.901,-35.822,0.682,-79.829,0.663,0.861,0,185,85.764,115.729,data_traditional
191,-54.071,-69.686,2.298,0.453,1.166,3.734,-35.219,0.389,-10.071,0.805,0.71,0,309,161.238,119.283,data_traditional
192,112.728,-78.627,2.106,0.498,0.659,2.823,-35.411,0.755,71.606,0.623,0.835,0,188,98.213,117.339,data_traditional
193,-160.514,-86.589,3.967,0.425,0.727,2.387,-33.551,0.585,32.965,0.853,0.875,0,227,109.049,114.389,data_traditional
194,-148.503,-92.234,2.765,0.631,1.414,2.937,-34.752,0.446,-60.099,0.642,0.764,0,226,71.659,117.825,data_traditional
195,28.167,67.992,2.445,0.484,0.729,2.229,-35.072,0.664,22.869,0.783,0.791,0,366,210.276,127.013,data_traditional
196,131.523,67.67,39.911,0.39,0.62,1.656,2.394,0.628,-87.793,0.932,0.521,0,493,397.477,120.755,data_traditional
197,-95.344,56.277,4.484,0.429,0.46,2.624,-33.034,0.932,61.546,0.917,0.956,1,349,235.639,117.352,data_traditional
198,-67.33,33.277,4.623,0.393,0.453,2.001,-32.894,0.868,-67.159,0.932,0.967,1,417,311.205,118.309,data_traditional
199,-144.924,1.07,3.903,0.396,0.521,2.581,-33.614,0.76,43.718,0.865,0.916,0,267,148.88,115.044,data_traditional
200,55.868,-47.534,5.054,0.465,0.653,2.462,-32.463,0.711,88.659,0.957,0.981,1,507,435.156,121.253,data_traditional
201,-110.684,-56.027,4.666,0.411,0.547,2.221,-32.851,0.751,68.909,0.953,0.962,1,392,349.61,118.434,data_traditional
202,20.877,-95.569,2.584,0.578,2.543,1.512,-34.933,0.227,9.627,0.693,0.8,0,243,94.388,123.259,data_traditional
203,-96.257,79.283,5.346,0.403,0.544,2.207,-32.171,0.74,-79.734,0.934,0.963,1,403,365.747,121.272,data_traditional
204,66.679,38.173,5.663,0.41,0.594,2.216,-31.854,0.691,85.102,0.928,0.978,1,478,404.065,123.048,data_traditional
205,-66.449,14.923,5.25,0.41,0.496,2.129,-32.267,0.826,18.004,0.949,0.814,1,549,402.62,121.856,data_traditional
206,-37.023,-0.967,5.508,0.426,0.485,2.021,-32.009,0.879,-67.942,0.965,0.982,1,668,590.876,124.674,data_traditional
207,116.101,-95.837,4.968,0.547,0.623,2.301,-32.549,0.878,-68.112,0.878,0.953,0,316,213.788,120.619,data_traditional
208,83.43,83.627,5.335,0.406,0.461,1.997,-32.182,0.88,84.369,0.916,0.855,1,495,424.171,123.518,data_traditional
209,61.738,54.46,5.279,0.407,0.581,2.466,-32.238,0.7,88.272,0.935,0.967,1,368,352.238,121.706,data_traditional
210,-140.64,36.859,5.481,0.44,0.467,2.776,-32.036,0.942,-71.983,0.925,0.965,1,353,290.434,117.141,data_traditional
211,134.569,0.199,5.158,0.455,0.715,3.04,-32.359,0.637,-24.67,0.899,0.965,0,339,211.23,122.302,data_traditional
212,-17.14,-6.679,5.773,0.402,0.551,2.024,-31.744,0.73,-83.71,0.954,0.988,1,871,780.738,128.046,data_traditional
213,136.498,-29.829,5.033,0.46,0.505,2.926,-32.484,0.911,-38.159,0.882,0.929,0,271,184.945,119.567,data_traditional
214,122.021,-34.725,5.27,0.458,0.622,3.019,-32.247,0.737,-51.027,0.912,0.962,1,322,268.055,121.729,data_traditional
215,-64.909,-43.022,5.613,0.509,0.52,2.244,-31.904,0.98,31.491,0.943,0.981,1,610,459.969,124.988,data_traditional
216,110.655,-73.4,3.421,0.806,3.615,3.973,-34.096,0.223,71.756,0.673,0.812,0,204,92.057,115.936,data_traditional
217,66.021,-74.995,5.158,0.512,0.683,2.274,-32.36,0.749,86.309,0.924,0.979,1,420,290.918,118.726,data_traditional
218,-160.514,-86.589,3.967,0.424,0.724,2.387,-33.551,0.586,32.898,0.85,0.875,0,227,109.133,114.598,data_traditional
219,71.984,71.152,5.539,0.423,0.59,2.157,-31.978,0.717,-86.829,0.916,0.964,1,414,329.259,122.748,data_traditional
220,131.523,67.67,39.911,0.39,0.62,1.656,2.394,0.628,-87.793,0.932,0.521,0,493,397.477,120.755,data_traditional
221,145.137,55.836,5.206,0.43,0.583,3.309,-32.312,0.737,11.097,0.881,0.945,0,274,182.544,117.404,data_traditional
222,-104.283,51.791,6.152,0.411,0.464,2.229,-31.365,0.884,-78.28,0.955,0.98,1,537,462.636,122.383,data_traditional
223,108.698,45.959,5.388,0.484,0.543,2.623,-32.13,0.892,-61.902,0.927,0.943,1,333,248.048,117.321,data_traditional
224,17.866,32.645,2.504,0.447,0.532,3.087,-35.013,0.841,73.732,0.916,0.626,0,551,399.192,123.3,data_traditional
225,17.867,32.645,2.504,0.446,0.53,3.087,-35.013,0.843,73.445,0.918,0.626,0,551,399.727,123.604,data_traditional
226,-144.113,19.718,5.107,0.457,0.541,2.563,-32.41,0.845,11.601,0.914,0.935,1,308,205.844,117.472,data_traditional
227,53.729,8.591,5.296,0.425,0.535,2.69,-32.221,0.793,-80.978,0.926,0.964,1,331,282.879,121.662,data_traditional
228,-22.939,-1.599,5.968,0.398,0.524,1.967,-31.549,0.76,-80.751,0.946,0.957,1,631,515.795,124.885,data_traditional
229,-83.187,-9.257,5.473,0.361,0.509,2.3,-32.044,0.709,72.868,0.964,0.981,1,515,473.668,122.588,data_traditional
230,38.785,-21.658,3.076,0.543,0.764,2.718,-34.441,0.711,25.577,0.873,0.821,0,437,231.559,120.502,data_traditional
231,11.818,-26.632,5.847,0.471,0.58,1.904,-31.67,0.813,-85.801,0.954,0.985,1,704,549.063,123.767,data_traditional
232,-31.24,-46.97,2.582,0,0,4.472,-34.935,0.0,0,0,0.547,0,160,0,0,data_traditional
233,18.487,-67.38,6.417,0.493,1.088,3.695,-31.1,0.453,14.905,0.893,0.884,0,420,279.506,127.684,data_traditional
234,17.84,-69.918,5.815,0.468,0.609,2.107,-31.702,0.77,-85.147,0.848,0.98,0,535,393.178,135.53,data_traditional
235,96.437,-87.077,3.85,0.527,1.018,3.815,-33.667,0.518,43.818,0.773,0.826,0,273,149.349,121.668,data_traditional
236,-115.088,-91.419,6.183,0.488,1.27,2.461,-31.334,0.384,-28.517,0.66,0.735,0,227,76.538,116.54,data_traditional
237,-147.869,-92.445,10.001,4.388,7.027,2.56,-27.516,0.624,0.0,0.368,0.795,0,120,-68.345,181.614,data_traditional
238,35.612,60.483,6.983,0.491,0.709,3.051,-30.534,0.693,37.191,0.852,0.876,0,448,282.255,122.409,data_traditional
239,-78.206,59.241,6.264,0.412,0.488,2.257,-31.253,0.845,-76.528,0.939,0.969,1,399,472.956,125.214,data_traditional
240,-162.419,56.718,5.086,0.48,0.543,3.268,-32.431,0.884,-29.18,0.829,0.876,0,205,125.768,116.163,data_traditional
241,-35.37,21.499,6.024,0.385,0.521,2.131,-31.494,0.739,-71.991,0.956,0.986,1,578,542.295,124.881,data_traditional
242,8.324,6.218,3.012,0.567,1.061,1.763,-34.505,0.535,11.557,0.801,0.864,0,326,198.502,120.099,data_traditional
243,138.395,-14.441,5.537,0.488,0.605,2.834,-31.98,0.807,-33.006,0.863,0.93,0,293,165.591,116.485,data_traditional
244,-24.646,-15.469,5.994,0.381,0.505,1.975,-31.523,0.756,-87.135,0.964,0.948,1,619,614.267,123.895,data_traditional
245,80.822,-22.805,3.4,0.417,0.69,2.756,-34.117,0.603,42.537,0.898,0.556,0,408,279.053,123.741,data_traditional
246,162.271,-26.968,6.405,0.424,0.751,5.164,-31.112,0.565,-42.577,0.814,0.879,0,289,145.409,120.31,data_traditional
247,164.364,-39.237,5.234,0,0,2.872,-32.284,0.0,0,0,0.933,0,253,0,0,data_traditional
248,64.899,-39.013,7.031,0.497,1.076,3.602,-30.486,0.462,28.528,0.867,0.846,0,480,229.391,122.15,data_traditional
249,5.03,-59.875,3.948,0.471,1.21,2.871,-33.569,0.389,4.087,0.764,0.816,0,249,154.354,121.007,data_traditional
250,-108.02,-67.43,2.74,0,0,4.003,-34.777,0.0,0,0,0.862,0,187,0,0,data_traditional
251,42.349,-75.601,5.811,0.423,0.687,2.912,-31.706,0.616,-76.333,0.939,0.964,1,364,376.904,119.363,data_traditional
252,153.943,-78.718,3.69,0.472,0.966,3.278,-33.827,0.488,-34.163,0.758,0.811,0,164,73.583,113.431,data_traditional
253,-90.64,87.23,2.838,0,0,4.327,-34.679,0.0,0,0,0.718,0,167,0,0,data_traditional
254,-124.405,79.167,5.531,0.47,0.574,2.453,-31.986,0.82,-38.953,0.883,0.958,0,333,223.748,117.023,data_traditional
255,158.467,54.44,47.453,0.382,0.7,1.618,9.935,0.546,-71.399,0.906,0.736,0,466,422.556,122.662,data_traditional
256,-4.238,5.122,6.469,0.382,0.515,3.859,-31.048,0.741,89.261,0.955,0.889,0,614,609.959,126.814,data_traditional
257,29.848,-15.882,7.452,0.591,1.093,3.905,-30.066,0.541,18.158,0.842,0.782,0,381,184.71,120.827,data_traditional
258,-35.641,-20.829,6.573,0.458,0.512,2.039,-30.944,0.894,-86.334,0.964,0.976,1,677,614.376,123.876,data_traditional
259,124.389,-21.083,5.876,0.51,0.651,3.294,-31.641,0.784,-46.874,0.886,0.93,0,279,166.665,116.186,data_traditional
260,131.842,-37.903,5.925,0.433,0.632,3.15,-31.593,0.686,-43.626,0.894,0.957,0,304,207.091,124.629,data_traditional
261,90.746,-78.002,2.891,0.692,1.035,3.477,-34.626,0.668,-88.946,0.846,0.904,0,294,179.099,121.065,data_traditional
262,-82.287,93.437,6.037,0.425,0.615,2.112,-31.48,0.692,-55.851,0.927,0.942,1,321,261.717,120.066,data_traditional
263,-74.446,53.798,5.736,0.4,0.46,1.944,-31.781,0.87,84.243,0.937,0.962,1,360,314.939,119.208,data_traditional
264,139.855,32.188,5.517,0.482,0.525,2.485,-32.0,0.918,63.328,0.886,0.911,0,231,147.057,115.366,data_traditional
265,-154.029,14.857,5.696,0.474,0.528,3.163,-31.821,0.899,-22.039,0.862,0.928,0,249,144.83,117.07,data_traditional
266,164.01,9.57,4.479,0,0,3.082,-33.038,0.0,0,0,0.819,0,194,0,0,data_traditional
267,62.59,3.709,5.933,0.442,0.606,2.687,-31.584,0.729,-84.527,0.909,0.959,1,385,265.578,121.665,data_traditional
268,-44.22,1.87,3.783,0,0,3.933,-33.734,0.0,0,0,0.731,0,136,0,0,data_traditional
269,145.791,-3.496,6.118,0.427,0.606,3.702,-31.399,0.704,-15.675,0.859,0.934,0,260,208.776,120.959,data_traditional
270,162.271,-26.968,6.405,0.424,0.751,5.164,-31.112,0.565,-42.577,0.814,0.879,0,289,145.409,120.31,data_traditional
271,144.564,-38.525,5.949,0.453,0.716,3.047,-31.569,0.632,-18.455,0.872,0.936,0,293,176.408,117.544,data_traditional
272,20.662,-41.584,6.425,0.405,0.702,2.141,-31.092,0.577,-81.045,0.952,0.986,1,598,513.201,122.547,data_traditional
273,-89.053,-46.004,7.235,0.473,0.702,3.565,-30.283,0.674,-20.808,0.904,0.816,0,442,295.349,121.364,data_traditional
274,-11.615,-50.41,6.295,0.395,0.571,2.049,-31.222,0.691,-85.04,0.956,0.976,1,755,740.225,125.232,data_traditional
275,51.99,-60.564,6.988,0.533,0.704,3.312,-30.529,0.756,47.586,0.913,0.926,0,506,416.963,122.711,data_traditional
276,-143.889,-65.813,5.337,0.486,0.671,2.431,-32.181,0.724,39.468,0.909,0.929,1,243,141.614,114.772,data_traditional
277,-105.66,-72.202,7.235,0.558,1.025,3.517,-30.282,0.544,-22.035,0.873,0.818,0,318,194.649,119.476,data_traditional
278,42.368,-75.553,6.113,0.561,0.627,2.689,-31.405,0.894,69.383,0.912,0.981,1,404,302.888,121.082,data_traditional
279,-151.44,-88.093,5.584,0.441,0.585,2.258,-31.933,0.754,53.447,0.909,0.906,1,258,178.072,115.517,data_traditional
280,50.477,93.576,6.415,0.409,0.649,2.519,-31.102,0.631,-83.234,0.895,0.965,0,392,280.585,121.25,data_traditional
281,-66.826,71.673,6.568,0.394,0.49,4.388,-30.95,0.805,-79.085,0.897,0.569,0,364,258.951,119.036,data_traditional
282,7.002,71.298,7.123,0.424,0.553,1.865,-30.394,0.767,-86.626,0.892,0.971,0,506,451.045,129.803,data_traditional
283,158.467,54.44,47.453,0.382,0.7,1.618,9.935,0.546,-71.399,0.906,0.736,0,466,422.556,122.662,data_traditional
284,10.558,45.471,3.956,0.37,0.471,3.589,-33.561,0.786,-85.344,0.861,0.689,0,398,305.484,123.285,data_traditional
285,-119.858,35.91,5.653,0.524,0.634,2.093,-31.864,0.827,-80.296,0.819,0.855,0,280,121.348,115.161,data_traditional
286,-96.749,3.601,6.672,0.402,0.493,2.081,-30.845,0.815,88.098,0.972,0.982,1,535,507.309,119.752,data_traditional
287,26.739,-17.354,3.855,0.537,0.979,3.525,-33.663,0.549,21.491,0.873,0.829,0,358,199.289,120.119,data_traditional
288,83.102,-18.877,6.798,0.41,0.52,2.162,-30.719,0.788,84.205,0.908,0.975,1,421,314.704,124.183,data_traditional
289,31.004,-24.744,7.578,0.528,0.954,3.334,-29.939,0.553,19.906,0.847,0.875,0,520,278.435,120.764,data_traditional
290,20.727,-39.277,2.942,0.614,0.754,3.17,-34.575,0.814,25.684,0.885,0.937,0,547,325.628,122.547,data_traditional
291,56.943,-69.179,3.856,0.547,1.087,2.228,-33.661,0.503,15.359,0.746,0.839,0,324,144.291,118.469,data_traditional
292,-20.89,-70.738,41.344,0.443,0.548,2.093,3.826,0.808,-9.169,0.958,0.935,1,951,647.819,124.457,data_traditional
293,81.535,93.882,4.164,0.617,0.752,1.849,-33.354,0.821,33.996,0.862,0.482,0,410,158.929,118.968,data_traditional
294,-85.329,86.007,6.576,0.452,0.51,2.204,-30.941,0.886,-71.158,0.935,0.97,1,452,341.053,122.264,data_traditional
295,-109.758,65.664,6.985,0.389,0.474,2.173,-30.533,0.821,-52.288,0.945,0.958,1,416,342.737,118.729,data_traditional
296,135.968,64.484,6.501,0.427,0.654,3.113,-31.016,0.653,46.18,0.933,0.948,1,301,251.876,118.446,data_traditional
297,-65.436,42.364,7.815,0.519,0.639,5.405,-29.702,0.812,14.997,0.922,0.837,0,564,284.031,121.117,data_traditional
298,112.587,16.137,12.934,0.401,0.865,2.673,-24.583,0.464,-88.156,0.884,0.806,0,264,211.915,118.713,data_traditional
299,-157.948,13.509,6.428,0.431,0.493,2.744,-31.089,0.875,3.774,0.919,0.915,1,240,190.606,115.349,data_traditional
300,123.933,3.265,6.511,0.468,0.599,2.842,-31.007,0.781,-38.686,0.872,0.948,0,283,187.839,119.734,data_traditional
301,-162.153,-7.575,6.044,0.456,0.689,2.71,-31.473,0.662,28.171,0.838,0.927,0,240,126.384,115.493,data_traditional
302,162.272,-26.968,6.405,0.416,0.737,5.164,-31.112,0.564,-42.49,0.825,0.879,0,289,145.601,121.629,data_traditional
303,124.355,-28.944,6.857,0.463,0.643,2.554,-30.661,0.72,-58.164,0.91,0.947,1,362,249.397,119.599,data_traditional
304,-30.092,-29.868,7.207,0.416,0.516,1.848,-30.31,0.806,-83.077,0.948,0.977,1,721,698.762,127.002,data_traditional
305,108.352,-40.959,7.71,0.427,0.643,2.772,-29.807,0.664,42.63,0.808,0.738,0,293,200.013,120.558,data_traditional
306,-89.052,-46.004,7.235,0.469,0.695,3.565,-30.283,0.674,-20.882,0.907,0.816,0,442,296.211,122.35,data_traditional
307,20.597,-52.538,3.769,0.506,1.118,3.477,-33.748,0.452,14.594,0.838,0.915,0,412,304.368,124.484,data_traditional
308,70.566,-59.529,7.436,0.532,0.603,2.084,-30.081,0.883,75.437,0.921,0.982,1,537,414.88,123.99,data_traditional
309,119.487,-61.198,6.566,0.502,0.666,3.109,-30.951,0.754,-80.946,0.874,0.964,0,319,205.098,120.444,data_traditional
310,-152.282,68.818,7.245,0.47,0.548,3.903,-30.272,0.857,-27.128,0.949,0.512,0,497,346.064,119.025,data_traditional
311,-126.732,63.296,6.452,0.396,0.46,2.437,-31.066,0.86,-64.869,0.903,0.949,1,306,241.326,117.715,data_traditional
312,28.595,48.158,7.106,0.401,0.616,2.116,-30.411,0.651,87.923,0.936,0.98,1,510,392.463,123.914,data_traditional
313,74.475,43.637,6.618,0.45,0.527,2.529,-30.899,0.855,-84.138,0.91,0.949,1,300,258.34,119.067,data_traditional
314,-32.252,39.342,7.77,0.493,0.88,2.38,-29.747,0.56,-79.464,0.895,0.947,0,665,424.121,122.041,data_traditional
315,154.561,32.43,5.696,0.488,0.547,3.111,-31.821,0.893,-5.639,0.759,0.798,0,181,86.335,114.926,data_traditional
316,65.424,-30.512,7.666,0.538,0.739,3.304,-29.852,0.728,31.509,0.881,0.816,0,344,190.903,119.563,data_traditional
317,89.84,-36.1,7.184,0.466,0.592,2.924,-30.333,0.787,74.113,0.914,0.978,1,390,359.495,122.019,data_traditional
318,42.14,-44.997,4.414,0.52,1.165,3.898,-33.103,0.447,26.638,0.791,0.788,0,320,171.969,124.48,data_traditional
319,150.835,-51.484,6.291,0.485,0.632,3.724,-31.227,0.766,-32.212,0.799,0.884,0,191,115.109,113.74,data_traditional
320,92.106,-53.896,7.421,0.568,0.718,3.542,-30.096,0.791,54.506,0.863,0.834,0,377,196.664,119.377,data_traditional
321,133.384,-93.818,7.221,0.496,0.661,2.755,-30.297,0.75,-54.986,0.896,0.957,0,298,226.244,119.926,data_traditional
322,-19.184,92.593,6.774,0.393,0.746,1.888,-30.743,0.527,-80.553,0.897,0.938,0,400,267.561,122.798,data_traditional
323,71.999,85.231,7.04,0.332,0.558,2.224,-30.477,0.594,83.099,0.933,0.957,1,359,333.183,117.45,data_traditional
324,133.111,76.372,6.62,0.454,0.585,2.763,-30.897,0.776,32.333,0.856,0.913,0,274,167.442,116.787,data_traditional
325,-109.758,65.664,6.985,0.389,0.474,2.173,-30.533,0.821,-52.288,0.945,0.958,1,416,342.737,118.729,data_traditional
326,163.581,38.016,6.415,0.567,0.756,3.484,-31.102,0.749,5.822,0.908,0.917,1,245,149.751,118.964,data_traditional
327,77.037,28.171,7.146,0.511,0.645,2.503,-30.371,0.793,89.997,0.898,0.955,0,297,210.437,116.722,data_traditional
328,111.973,16.864,57.271,0.531,0.865,2.487,19.754,0.613,89.39,0.918,0.433,0,329,257.791,124.847,data_traditional
329,62.912,-19.146,4.414,0.474,0.8,3.179,-33.103,0.592,39.675,0.897,0.769,0,490,319.384,121.349,data_traditional
330,-29.352,-21.069,7.625,0.456,0.482,1.865,-29.892,0.946,-56.322,0.951,0.975,1,625,566.211,124.848,data_traditional
331,17.309,-29.767,4.666,0.622,1.458,2.244,-32.851,0.426,12.222,0.699,0.687,0,263,121.884,122.314,data_traditional
332,-94.302,-40.166,7.898,0.454,0.742,3.841,-29.619,0.612,-23.919,0.889,0.817,0,444,239.125,120.851,data_traditional
333,42.139,-44.967,4.033,0.563,0.733,4.232,-33.484,0.768,45.77,0.881,0.771,0,423,261.7,119.311,data_traditional
334,158.914,-47.415,5.544,0.452,0.733,3.059,-31.973,0.616,-14.846,0.796,0.612,0,227,89.185,115.633,data_traditional
335,85.155,-65.777,5.315,0.505,0.923,2.879,-32.203,0.547,39.027,0.796,0.856,0,286,177.705,120.617,data_traditional
336,38.602,-73.475,-0.111,0.133,0.159,0.264,-37.628,0.839,25.099,0.001,0,0,119,-315.608,132.714,data_traditional
337,-40.555,-85.927,7.265,0.525,0.559,2.132,-30.253,0.94,-59.098,0.941,0.982,1,632,534.148,125.366,data_traditional
338,-36.896,-87.663,40.487,0.414,0.496,1.999,2.969,0.835,-86.55,0.963,0.871,1,879,858.427,126.447,data_traditional
339,-53.621,93.206,7.466,0.336,0.579,2.1,-30.051,0.581,-83.046,0.922,0.959,1,394,378.236,123.476,data_traditional
340,103.033,80.146,7.177,0.369,0.482,2.065,-30.341,0.765,78.569,0.944,0.955,1,331,343.204,118.794,data_traditional
341,120.684,73.791,7.712,0.426,0.496,2.313,-29.806,0.858,79.834,0.943,0.95,1,412,386.655,121.313,data_traditional
342,4.97,66.39,7.387,0.421,0.636,2.579,-30.131,0.662,-84.677,0.943,0.986,1,502,487.057,125.31,data_traditional
343,158.467,54.44,47.453,0.382,0.7,1.618,9.935,0.546,-71.399,0.906,0.736,0,466,422.556,122.662,data_traditional
344,21.632,50.49,4.253,0,0,2.988,-33.265,0.0,0,0,0.884,0,249,0,0,data_traditional
345,99.596,13.903,16.416,0.457,0.539,2.021,-21.101,0.847,-82.601,0.922,0.958,1,510,433.427,119.146,data_traditional
346,17.189,-29.713,4.666,0.822,1.158,2.244,-32.851,0.71,33.677,0.704,0.687,0,304,118.07,117.943,data_traditional
347,37.527,-41.959,8.224,0.436,0.678,2.242,-29.293,0.642,22.02,0.861,0.849,0,373,301.494,125.094,data_traditional
348,-103.24,-44.604,7.672,0.414,0.514,2.279,-29.846,0.804,68.482,0.949,0.984,1,620,531.124,123.714,data_traditional
349,-95.839,-67.198,8.17,0.464,0.831,3.273,-29.347,0.559,-23.363,0.903,0.79,0,416,231.67,120.177,data_traditional
350,111.322,-91.714,4.462,0.686,1.025,3.102,-33.055,0.669,71.249,0.805,0.894,0,321,167.785,122.846,data_traditional
351,39.82,-94.49,4.696,0,0,3.756,-32.821,0.0,0,0,0.865,0,208,0,0,data_traditional
352,72.83,92.133,7.381,0.465,0.572,2.07,-30.136,0.812,80.021,0.889,0.96,0,426,222.034,117.576,data_traditional
353,107.082,70.626,6.963,0.438,0.52,2.486,-30.555,0.842,70.118,0.912,0.946,1,313,219.259,119.755,data_traditional
354,157.549,67.763,7.67,0.454,0.535,2.835,-29.847,0.847,35.54,0.922,0.92,1,288,240.129,116.315,data_traditional
355,40.717,63.233,7.658,0.415,0.64,2.15,-29.859,0.648,-88.714,0.892,0.892,0,396,272.323,122.851,data_traditional
356,42.622,60.489,5.577,0.49,0.678,2.127,-31.941,0.723,40.701,0.821,0.699,0,333,200.715,122.433,data_traditional
357,-2.784,58.427,5.263,0.745,0.833,1.942,-32.254,0.895,23.67,0.821,0.707,0,288,117.439,119.696,data_traditional
358,-32.252,39.342,7.77,0.492,0.879,2.38,-29.747,0.56,-79.462,0.893,0.947,0,665,424.07,122.568,data_traditional
359,-35.024,36.08,7.4,0.386,0.537,2.144,-30.117,0.719,85.821,0.951,0.971,1,494,467.687,122.294,data_traditional
360,-94.928,14.024,7.563,0.43,0.492,2.469,-29.954,0.874,-87.047,0.959,0.985,1,478,407.442,119.847,data_traditional
361,124.454,8.652,7.966,0.472,0.538,2.386,-29.551,0.878,-71.879,0.893,0.947,0,349,211.545,117.981,data_traditional
362,-27.5,-3.63,16.994,0,0,2.155,-20.523,0.0,0,0,0.933,0,328,0,0,data_traditional
363,-118.998,-13.016,7.657,0.453,0.512,2.297,-29.86,0.884,43.993,0.953,0.962,1,477,391.195,120.495,data_traditional
364,-108.132,-14.082,7.701,0.404,0.465,2.67,-29.817,0.867,70.976,0.96,0.979,1,445,474.223,122.949,data_traditional
365,42.139,-44.966,4.033,0.565,0.735,4.232,-33.484,0.769,46.432,0.882,0.771,0,423,261.959,118.839,data_traditional
366,-98.04,-55.309,5.92,0.913,1.548,1.64,-31.597,0.59,2.574,0.784,0.572,0,257,101.524,115.178,data_traditional
367,85.155,-65.777,5.315,0.505,0.923,2.879,-32.203,0.547,39.027,0.796,0.856,0,286,177.705,120.617,data_traditional
368,16.693,-68.235,7.998,0.401,0.685,2.183,-29.519,0.585,-79.527,0.94,0.984,1,813,718.835,133.273,data_traditional
369,92.3,-86.476,7.774,0.437,0.779,3.284,-29.743,0.561,-58.666,0.903,0.781,0,324,240.528,117.254,data_traditional
370,-16.553,-87.223,7.383,0.533,0.657,1.931,-30.134,0.811,-14.387,0.937,0.966,1,477,341.72,119.728,data_traditional
371,-55.68,94.228,7.612,0.455,0.57,2.014,-29.905,0.799,-75.567,0.885,0.957,0,367,247.965,122.234,data_traditional
372,37.506,79.095,7.771,0.447,0.626,2.624,-29.746,0.715,-78.851,0.924,0.962,1,459,346.949,124.158,data_traditional
373,-80.366,73.854,7.837,0.4,0.486,2.347,-29.681,0.823,-80.243,0.954,0.978,1,489,480.385,121.72,data_traditional
