,
,
data_traditional.tif,
Emission wavelength,500 nm
NA,1.15
Refraction index,1.33
Voxel size,220 nm x 220 nm x 220 nm
Bead diameter,100 nm
,
Frame size,10 pixels
Threshold,222
,
Theoretical FWHM in XY,223 nm
Theoratical FWHM in Z,885 nm
,
HeatMap Statistics,
FWHM min,425 nm +/- 17 nm
FWHMmin / Theoretical FWHMxy,1.907 +/- 0.077
FWHM max,582 nm +/- 59 nm
FWHMmax / Theoretical FWHMxy,2.614 +/- 0.263
FWHM z,1.38 um +/- 114.79 nm
FWHMz / Theoretical FWHMz,1.564 +/- 0.13
z0,+/- 8.19 um
(z0 - mean(z0)) / FWHMz,+/- 9.256
Asymmetry,0.743 +/- 0.066
Theta,13.9 deg +/- 53.4 deg
,

Bead Id,x0 (um),y0 (um),z0 (um),FWHM min (um),FWHM max (um),FWHM z (um),z0 - mean(z0) (um),Asymmetry,Theta (degrees),R^2 FWHM min/max,R^2 FWHMz,Fit valid,Centroid brightness,Fitted Brightness(A),Fitted background(B),Image name
2685,8.295,60.202,59.768,0.435,0.587,1.131,20.887,0.742,80.123,0.967,0.984,1,1266,1392.575,122.519,data_traditional
2686,159.924,33.376,60.035,0.452,0.536,1.258,21.153,0.843,78.431,0.973,0.849,1,1557,1647.941,129.638,data_traditional
2687,-141.152,16.986,59.763,0.45,0.475,1.313,20.882,0.947,87.215,0.986,0.981,1,986,1064.127,117.83,data_traditional
2688,-152.002,3.243,59.843,0.418,0.804,1.251,20.962,0.519,85.473,0.984,0.975,1,1599,1371.606,130.767,data_traditional
2689,14.67,-0.215,59.829,0.413,0.585,1.122,20.947,0.706,80.115,0.972,0.99,1,1623,1716.397,126.845,data_traditional
2690,-125.606,-8.342,59.718,0.385,0.591,1.174,20.837,0.651,-88.938,0.99,0.989,1,1338,1450.577,125.131,data_traditional
2691,57.477,-20.491,59.89,0.397,0.601,1.191,21.008,0.66,-89.862,0.977,0.992,1,1853,1896.206,133.187,data_traditional
2692,-151.535,-34.072,59.772,0.406,0.506,1.209,20.891,0.802,86.384,0.983,0.977,1,1867,1728.625,126.204,data_traditional
2693,-53.465,-89.965,59.747,0.418,0.597,1.32,20.865,0.7,88.616,0.975,0.968,1,2374,1893.543,130.057,data_traditional
2694,68.254,69.651,60.023,0.415,0.568,1.48,21.142,0.732,77.263,0.946,0.973,1,1188,1192.63,127.632,data_traditional
2695,-11.333,65.475,59.769,0.488,0.63,1.458,20.888,0.773,78.511,0.939,0.959,1,1109,868.931,124.416,data_traditional
2696,-26.016,62.211,59.828,0.387,0.66,1.082,20.947,0.586,79.462,0.974,0.988,1,1474,1609.561,140.306,data_traditional
2697,-99.788,38.083,59.758,0.405,0.506,1.255,20.877,0.8,-86.367,0.986,0.979,1,1211,1308.826,122.622,data_traditional
2698,154.767,31.212,59.954,0.421,0.674,1.31,21.073,0.625,58.139,0.965,0.963,1,1019,1090.939,120.328,data_traditional
2699,140.582,26.37,59.811,0.435,0.524,1.266,20.93,0.83,84.027,0.973,0.957,1,1046,979.778,125.88,data_traditional
2700,-98.837,-54.334,60.213,0.428,0.522,1.07,21.332,0.819,-87.852,0.984,0.986,1,1514,1599.498,124.781,data_traditional
2701,121.789,-89.07,59.996,0.462,0.501,1.526,21.114,0.922,-86.084,0.984,0.989,1,1564,1736.881,124.275,data_traditional
2702,162.759,-91.1,60.017,0.388,0.539,3.002,21.136,0.72,-34.352,0.988,0.881,1,1198,1147.43,120.468,data_traditional
2703,-29.947,95.645,59.953,0.409,0.57,1.087,21.071,0.718,81.338,0.974,0.991,1,1800,1659.346,132.933,data_traditional
2704,83.037,94.053,60.278,0.424,0.596,1.612,21.396,0.712,71.673,0.921,0.995,1,1111,1374.667,167.011,data_traditional
2705,-159.137,72.531,60.05,0.392,0.528,1.189,21.168,0.743,-86.482,0.989,0.976,1,803,1016.589,119.241,data_traditional
2706,-21.225,37.025,60.073,0.423,0.599,1.421,21.191,0.706,78.649,0.968,0.985,1,951,1205.296,134.433,data_traditional
2707,118.822,34.91,60.09,0.43,0.547,1.324,21.208,0.786,-85.245,0.964,0.979,1,1107,1335.287,130.411,data_traditional
2708,-111.581,4.966,59.748,0.397,0.538,1.164,20.866,0.738,-88.786,0.987,0.991,1,1625,1675.292,123.474,data_traditional
2709,-28.026,2.796,59.988,0.417,0.595,1.043,21.106,0.701,86.443,0.981,0.99,1,1486,1676.08,126.552,data_traditional
2710,5.0,-23.334,60.195,0.441,0.527,1.045,21.314,0.838,84.761,0.978,0.991,1,1824,1784.266,128.04,data_traditional
2711,-78.924,-42.092,60.111,0.448,0.657,1.508,21.23,0.682,-87.993,0.975,0.971,1,1112,1142.659,118.693,data_traditional
2712,44.731,-45.134,59.725,0.414,0.62,1.312,20.843,0.668,89.966,0.982,0.992,1,1004,1036.513,127.039,data_traditional
2713,80.458,-54.34,60.269,0.406,0.559,1.317,21.388,0.727,71.477,0.985,0.99,1,1735,1992.856,131.463,data_traditional
2714,135.615,-81.783,60.27,0.419,0.482,1.413,21.389,0.869,-46.782,0.99,0.989,1,1766,2039.225,127.657,data_traditional
2715,-22.506,-88.45,60.291,0.425,0.573,1.16,21.409,0.743,84.641,0.98,0.944,1,1883,1939.841,136.682,data_traditional
2716,57.931,-89.498,60.158,0.396,0.558,1.394,21.277,0.709,85.222,0.975,0.995,1,1712,2032.364,134.631,data_traditional
2717,-67.098,-93.518,59.967,0.429,0.498,1.289,21.085,0.862,87.389,0.981,0.867,1,1767,1578.204,128.439,data_traditional
2718,134.394,94.962,60.364,0.445,0.646,1.661,21.482,0.689,77.571,0.948,0.967,1,1001,958.661,125.195,data_traditional
2719,-125.792,19.858,60.7,0.383,0.49,1.212,21.818,0.781,88.401,0.986,0.981,1,1755,1964.051,130.671,data_traditional
2720,-2.718,19.577,60.326,0.42,0.582,1.287,21.444,0.722,66.401,0.902,0.974,1,1158,1008.292,133.903,data_traditional
2721,-160.922,-12.594,59.439,0.4,0.647,1.175,20.557,0.619,83.722,0.982,0.968,1,445,462.564,115.834,data_traditional
2722,135.699,-18.509,60.46,0.434,0.557,1.405,21.579,0.779,85.8,0.985,0.975,1,1394,1340.785,121.265,data_traditional
2723,-87.795,-29.61,60.579,0.419,0.548,1.192,21.697,0.764,89.682,0.987,0.988,1,1413,1768.571,125.364,data_traditional
2724,-64.431,-34.686,60.408,0.404,0.485,1.277,21.527,0.833,-78.591,0.981,0.992,1,2104,2050.925,130.704,data_traditional
2725,138.865,-91.287,60.01,0.406,0.461,1.314,21.128,0.88,-59.619,0.986,0.994,1,1218,1176.253,119.1,data_traditional
2726,120.78,95.7,48.926,0,0,1.523,10.045,0.0,0,0,0.963,0,953,0,0,data_traditional
2727,125.208,93.142,60.398,0.415,0.625,1.541,21.517,0.664,70.771,0.936,0.986,1,1058,962.578,129.106,data_traditional
2728,132.252,89.179,60.524,0.453,0.534,1.465,21.642,0.848,56.562,0.938,0.981,1,692,674.591,122.196,data_traditional
2729,135.625,87.754,60.438,0.416,0.577,1.557,21.557,0.72,71.755,0.952,0.991,1,958,912.845,120.679,data_traditional
2730,-130.831,86.903,60.212,0.402,0.487,1.246,21.33,0.826,-75.685,0.975,0.973,1,926,1003.508,122.276,data_traditional
2731,134.95,85.363,60.475,0.445,0.595,1.615,21.593,0.749,75.349,0.95,0.986,1,831,769.326,121.411,data_traditional
2732,135.52,83.38,50.871,0,0,1.498,11.99,0.0,0,0,0.957,0,933,0,0,data_traditional
2733,126.81,75.415,60.688,0.44,0.598,1.527,21.806,0.736,69.304,0.952,0.99,1,1215,1228.664,126.354,data_traditional
2734,115.477,68.081,61.124,0.426,1.792,1.223,22.243,0.238,-80.859,0.678,0.991,0,799,170.654,146.6,data_traditional
2735,106.181,61.976,61.263,0.441,0.595,1.265,22.382,0.741,68.897,0.955,0.991,1,1625,2043.99,140.525,data_traditional
2736,102.923,60.207,61.323,0.457,1.445,1.595,22.441,0.316,78.591,0.86,0.944,0,873,974.404,123.952,data_traditional
2737,146.094,59.588,60.601,0.427,0.608,1.306,21.72,0.703,75.3,0.96,0.987,1,929,969.619,122.973,data_traditional
2738,117.504,57.175,60.312,0.419,0.581,1.368,21.431,0.722,73.549,0.953,0.969,1,892,888.831,125.228,data_traditional
2739,88.66,52.14,61.603,0,0,1.228,22.721,0.0,0,0,0.99,0,1350,0,0,data_traditional
2740,-65.369,47.854,60.52,0.371,0.598,1.079,21.639,0.621,-87.92,0.985,0.992,1,1524,1896.321,131.159,data_traditional
2741,-135.472,44.966,60.538,0.387,0.697,1.249,21.656,0.556,-89.019,0.982,0.98,1,992,1201.388,127.524,data_traditional
2742,68.889,13.011,60.604,0.449,0.7,1.379,21.723,0.641,77.343,0.976,0.97,1,1369,1261.294,124.728,data_traditional
2743,95.026,10.987,61.0,0.403,0.576,1.138,22.118,0.7,80.7,0.976,0.993,1,1914,2048.455,138.268,data_traditional
2744,118.605,-4.348,60.393,0.55,0.657,1.284,21.512,0.837,79.541,0.969,0.969,1,1215,969.692,120.177,data_traditional
2745,-148.463,-27.258,60.634,0.396,0.423,1.263,21.752,0.936,44.74,0.975,0.956,1,1509,1305.945,124.749,data_traditional
2746,-116.798,-30.711,60.542,0.383,0.558,1.222,21.66,0.686,83.555,0.979,0.978,1,1136,1221.34,122.857,data_traditional
2747,23.989,-55.882,60.716,0.414,0.56,1.284,21.834,0.739,-86.585,0.982,0.973,1,2017,2082.062,127.161,data_traditional
2748,-127.484,-71.599,60.574,0.388,0.599,1.249,21.692,0.648,-86.681,0.983,0.982,1,874,1218.467,123.86,data_traditional
2749,100.97,95.608,60.956,0.416,0.566,1.377,22.074,0.736,66.24,0.935,0.986,1,1027,1009.36,126.083,data_traditional
2750,102.837,94.35,60.798,0.431,0.655,1.593,21.916,0.658,72.501,0.942,0.99,1,973,948.293,132.817,data_traditional
2751,108.373,84.613,60.941,0.429,0.597,1.198,22.06,0.719,62.83,0.955,0.987,1,828,1000.315,127.088,data_traditional
2752,93.082,83.576,60.547,0.457,1.26,1.596,21.665,0.363,68.71,0.929,0.966,0,738,653.832,127.032,data_traditional
2753,92.319,77.911,61.282,0.434,0.519,1.259,22.4,0.836,62.591,0.94,0.988,1,1609,1674.381,139.83,data_traditional
2754,78.98,76.472,60.527,0.573,1.239,3.304,21.645,0.462,71.897,0.925,0.854,0,595,668.534,117.741,data_traditional
2755,-19.832,72.947,60.64,0.391,0.572,1.139,21.758,0.684,84.52,0.978,0.99,1,1547,1590.986,128.741,data_traditional
2756,97.818,68.941,61.372,0.445,0.531,1.236,22.491,0.838,64.404,0.953,0.981,1,1289,1608.439,133.742,data_traditional
2757,95.277,69.494,61.291,0.404,0.576,1.232,22.409,0.702,67.9,0.951,0.991,1,1917,1745.088,138.819,data_traditional
2758,119.433,59.619,61.093,0.486,0.581,1.365,22.212,0.836,54.315,0.949,0.973,1,1362,1143.096,127.573,data_traditional
2759,149.576,54.04,60.769,0.426,0.552,1.333,21.887,0.772,72.39,0.964,0.973,1,937,935.421,120.44,data_traditional
2760,-76.955,49.395,60.542,0.375,0.616,1.127,21.661,0.609,86.3,0.978,0.992,1,1208,1539.567,134.839,data_traditional
2761,125.009,18.409,61.052,0.45,0.603,1.51,22.17,0.747,-73.288,0.96,0.97,1,814,775.533,118.4,data_traditional
2762,-162.554,-8.591,59.96,0.36,0.455,1.283,21.079,0.79,59.972,0.978,0.969,1,560,524.601,113.8,data_traditional
2763,-2.861,-28.263,60.823,0.392,0.541,1.302,21.942,0.723,-84.656,0.977,0.992,1,1357,1701.521,130.833,data_traditional
2764,74.183,-28.987,61.413,0.37,0.511,1.294,22.532,0.723,87.125,0.946,0.992,1,2052,2230.944,184.46,data_traditional
2765,21.788,-29.522,61.081,0.393,0.57,1.118,22.2,0.689,80.215,0.971,0.99,1,1942,1888.822,135.418,data_traditional
2766,28.315,-31.355,61.458,0.433,0.567,1.178,22.577,0.764,89.551,0.98,0.991,1,1809,2362.411,133.553,data_traditional
2767,132.945,-33.576,60.433,0.435,0.601,1.212,21.551,0.722,86.382,0.978,0.983,1,1040,1194.861,127.265,data_traditional
2768,158.157,-49.765,60.822,0.425,0.625,1.256,21.94,0.68,-58.453,0.972,0.989,1,1105,1251.274,127.703,data_traditional
2769,-74.14,-53.9,61.065,0,0,2.247,22.183,0.0,0,0,0.897,0,367,0,0,data_traditional
2770,81.465,93.376,60.8,0.429,0.905,1.694,21.918,0.474,70.17,0.947,0.976,1,713,694.597,131.362,data_traditional
2771,84.592,91.343,61.114,0.402,0.677,1.543,22.232,0.594,68.694,0.937,0.993,1,1009,1236.203,127.587,data_traditional
2772,54.738,88.165,61.462,0.407,0.68,1.212,22.581,0.598,74.418,0.955,0.984,1,1357,1657.841,141.576,data_traditional
2773,93.09,83.605,60.547,0.444,1.084,1.596,21.665,0.41,69.336,0.911,0.966,1,738,673.375,137.293,data_traditional
2774,102.589,69.837,61.219,0.415,0.614,1.469,22.338,0.677,76.667,0.954,0.946,1,549,903.677,123.069,data_traditional
2775,143.593,53.341,60.592,0.429,0.708,1.316,21.71,0.607,77.08,0.959,0.972,1,499,710.882,120.713,data_traditional
2776,74.409,44.689,61.8,0.429,1.047,1.423,22.919,0.41,70.573,0.967,0.973,0,1562,1665.495,131.821,data_traditional
2777,95.389,7.692,60.946,0.446,0.721,1.452,22.065,0.62,81.68,0.976,0.987,1,809,1086.232,124.748,data_traditional
2778,-8.166,-4.268,61.37,0.377,0.6,1.062,22.488,0.628,84.441,0.983,0.987,1,2137,2747.799,144.63,data_traditional
2779,-104.973,-30.563,60.883,0.406,0.518,1.204,22.001,0.784,-60.626,0.98,0.983,1,1250,1336.328,124.161,data_traditional
2780,-75.454,-53.517,60.759,0.339,0.553,1.235,21.877,0.614,-82.66,0.539,0.97,0,1453,1577.421,219.278,data_traditional
2781,110.43,-54.861,61.285,0.401,0.46,1.281,22.403,0.87,-35.427,0.983,0.973,1,1703,1647.042,128.406,data_traditional
2782,-54.502,-55.93,60.688,0.442,0.525,1.445,21.807,0.842,-86.863,0.976,0.925,1,1559,1269.065,125.353,data_traditional
2783,66.824,-68.389,61.462,0.41,0.511,1.147,22.58,0.802,-83.805,0.982,0.992,1,2076,2294.964,135.334,data_traditional
2784,-127.484,-71.599,60.574,0.389,0.601,1.249,21.692,0.649,-86.691,0.982,0.982,1,874,1217.419,122.603,data_traditional
2785,127.344,-76.312,61.172,0.415,0.539,1.297,22.291,0.77,-88.22,0.987,0.977,1,1705,1803.042,127.241,data_traditional
2786,-62.677,84.317,62.481,0.397,0.526,1.297,23.6,0.754,86.949,0.982,0.967,1,1963,2145.055,130.087,data_traditional
2787,-69.639,79.008,61.181,0.406,0.548,1.286,22.3,0.742,83.213,0.982,0.993,1,1626,1917.759,129.81,data_traditional
2788,78.981,76.466,60.527,0.55,1.235,3.304,21.645,0.446,70.418,0.918,0.854,0,595,649.019,137.014,data_traditional
2789,67.245,73.914,61.691,0.418,0.572,1.1,22.809,0.731,83.742,0.961,0.988,1,1466,1745.024,129.034,data_traditional
2790,106.652,68.28,60.995,0.432,0.73,1.347,22.113,0.592,75.114,0.938,0.985,1,681,761.077,125.732,data_traditional
2791,112.841,67.339,60.944,0.453,0.589,1.347,22.062,0.77,80.161,0.964,0.977,1,866,964.618,124.447,data_traditional
2792,75.995,62.115,61.6,0.433,0.59,1.525,22.718,0.733,79.6,0.949,0.993,1,1793,1672.59,136.033,data_traditional
2793,72.251,59.028,61.512,0.459,0.549,1.511,22.63,0.836,84.29,0.963,0.993,1,1521,1418.821,133.33,data_traditional
2794,88.295,55.945,61.551,0.516,0.627,1.521,22.669,0.823,83.537,0.964,0.957,1,1642,1068.168,123.188,data_traditional
2795,-107.84,54.138,61.426,0.417,0.767,0.742,22.544,0.543,-64.118,0.993,0.984,1,1125,1467.614,127.397,data_traditional
2796,-96.073,51.056,61.175,0.391,0.608,1.253,22.294,0.643,81.785,0.986,0.985,1,1500,1750.444,127.789,data_traditional
2797,-130.012,49.668,63.013,0.377,0.601,1.08,24.131,0.627,84.367,0.977,0.952,1,1287,1398.44,133.84,data_traditional
2798,-113.287,48.774,61.281,0.388,0.523,1.214,22.399,0.743,-84.929,0.966,0.992,1,1770,1669.619,192.591,data_traditional
2799,123.64,44.0,38.753,0,0,1.505,-0.128,0.0,0,0,0.968,0,1050,0,0,data_traditional
2800,36.905,43.21,61.637,0.418,0.509,1.223,22.756,0.821,82.473,0.974,0.989,1,1490,1802.869,130.115,data_traditional
2801,89.901,37.572,61.809,0.386,0.488,1.202,22.927,0.79,80.06,0.689,0.983,0,1294,1481.937,169.761,data_traditional
2802,100.358,36.477,61.61,0.434,0.559,1.29,22.728,0.778,76.83,0.966,0.994,1,1591,1458.765,131.993,data_traditional
2803,-88.205,32.806,61.19,0.382,0.553,1.078,22.309,0.692,89.122,0.98,0.982,1,1822,1748.714,132.352,data_traditional
2804,-13.309,33.708,61.398,0.408,0.563,1.427,22.516,0.726,86.822,0.976,0.992,1,1367,1851.478,132.304,data_traditional
2805,31.485,19.957,49.208,0.416,0.519,1.294,10.326,0.801,-86.065,0.974,0.901,1,1852,1997.183,130.384,data_traditional
2806,116.294,11.966,61.483,0.418,0.476,1.127,22.602,0.878,85.48,0.977,0.986,1,1057,1346.792,122.645,data_traditional
2807,-129.462,5.254,61.218,0.408,0.606,1.185,22.336,0.673,85.615,0.987,0.987,1,1151,1332.914,123.532,data_traditional
2808,-78.033,-9.358,60.741,0.37,0.642,1.157,21.86,0.576,86.525,0.982,0.987,1,985,1246.486,127.806,data_traditional
2809,145.631,-36.576,61.622,0.413,0.525,1.219,22.741,0.786,-73.9,0.985,0.989,1,2420,2793.658,141.722,data_traditional
2810,-39.405,-44.194,61.246,0.388,0.568,1.116,22.364,0.683,-87.919,0.988,0.992,1,1613,1820.633,129.066,data_traditional
2811,85.645,-49.957,61.373,0.421,0.535,1.271,22.491,0.786,-74.323,0.982,0.992,1,1441,1425.546,122.269,data_traditional
2812,83.795,-62.139,60.942,0.39,0.562,1.248,22.061,0.694,-80.777,0.97,0.991,1,1215,1440.827,132.481,data_traditional
2813,6.889,-82.582,61.244,0.386,0.557,1.518,22.362,0.692,81.224,0.981,0.99,1,1500,1632.113,137.587,data_traditional
2814,64.87,82.751,61.257,0.415,0.775,1.393,22.375,0.535,75.757,0.943,0.939,1,662,864.309,129.353,data_traditional
2815,63.34,75.272,61.578,0.437,0.69,1.336,22.697,0.633,74.589,0.95,0.965,1,1426,1156.727,127.838,data_traditional
2816,92.871,72.029,61.048,0.407,0.852,1.393,22.167,0.477,71.143,0.949,0.985,1,671,747.283,124.377,data_traditional
2817,75.587,66.577,61.563,0.42,0.58,1.119,22.681,0.724,69.012,0.953,0.987,1,1299,1323.257,124.563,data_traditional
2818,67.915,65.052,61.666,0.44,0.635,1.211,22.784,0.693,82.625,0.961,0.984,1,956,1181.061,121.469,data_traditional
2819,102.277,64.111,61.182,0.445,0.647,1.256,22.301,0.687,77.41,0.961,0.988,1,819,860.922,121.904,data_traditional
2820,111.037,59.856,61.082,0.419,0.603,1.641,22.201,0.695,69.713,0.955,0.987,1,930,923.331,122.762,data_traditional
2821,90.64,56.76,27.667,0,0,1.882,-11.215,0.0,0,0,0.918,0,1067,0,0,data_traditional
2822,98.967,47.409,61.492,0.417,0.536,1.23,22.611,0.778,68.37,0.959,0.952,1,1033,1027.759,127.566,data_traditional
2823,-20.398,44.706,61.669,0.368,0.633,1.267,22.787,0.581,79.836,0.979,0.99,1,1430,1669.91,130.84,data_traditional
2824,84.013,42.151,61.879,0.42,0.576,1.249,22.997,0.728,79.92,0.962,0.917,1,1136,1458.894,133.414,data_traditional
2825,-45.112,37.788,48.428,0.069,0.203,1.255,9.547,0.339,-84.753,0.0,0.993,0,0,-124.404,208.86,data_traditional
2826,38.59,21.769,61.213,0.531,0.885,1.213,22.331,0.6,77.985,0.923,0.929,1,733,900.72,131.322,data_traditional
2827,-160.472,2.354,61.125,0.396,0.713,1.75,22.243,0.555,85.455,0.984,0.97,1,510,658.984,118.435,data_traditional
2828,-140.536,-9.52,60.954,0.395,0.556,1.219,22.072,0.709,-84.141,0.984,0.988,1,965,963.113,124.342,data_traditional
2829,-123.266,-22.53,61.154,0.392,0.544,1.145,22.272,0.721,87.491,0.985,0.99,1,1091,1256.545,125.475,data_traditional
2830,43.354,-72.345,61.424,0.395,0.743,1.201,22.543,0.532,60.625,0.981,0.977,1,1262,1511.263,129.126,data_traditional
2831,157.554,-91.143,61.707,0.459,0.502,1.636,22.825,0.915,-46.225,0.975,0.966,1,1137,1422.931,125.776,data_traditional
2832,-89.193,95.746,62.482,0.486,0.555,1.208,23.6,0.876,64.206,0.983,0.988,1,2441,2893.336,138.053,data_traditional
2833,-20.001,94.423,62.003,0.423,0.592,1.27,23.122,0.714,74.486,0.961,0.993,1,1995,1853.811,138.479,data_traditional
2834,-53.068,89.367,62.298,0.336,0.518,2.557,23.416,0.65,-89.747,0.523,0.933,0,1571,1873.399,242.462,data_traditional
2835,-52.632,89.12,62.298,0.604,1.671,2.557,23.416,0.362,-33.407,0.591,0.933,0,466,1018.109,123.829,data_traditional
2836,20.502,88.329,61.824,0.396,0.599,1.386,22.942,0.662,75.26,0.958,0.991,1,1609,1812.068,135.601,data_traditional
2837,25.754,88.476,61.696,0.41,0.798,1.344,22.815,0.514,72.607,0.956,0.986,1,1212,1133.18,130.219,data_traditional
2838,-15.315,88.355,62.093,0.41,0.659,1.564,23.211,0.621,80.645,0.967,0.989,1,1552,1618.148,134.86,data_traditional
2839,37.022,87.192,61.651,0.393,0.591,1.436,22.77,0.664,76.074,0.951,0.992,1,1237,1174.868,130.378,data_traditional
2840,63.453,85.253,61.04,0.455,0.904,1.574,22.158,0.503,76.344,0.941,0.96,1,609,647.529,129.436,data_traditional
2841,11.197,74.095,59.999,1.094,2.596,1.32,21.118,0.421,-89.169,0.871,0.674,0,146,98.517,115.936,data_traditional
2842,0.261,72.988,61.763,0.394,0.654,1.176,22.882,0.603,78.528,0.958,0.837,1,1666,1589.7,129.455,data_traditional
2843,78.3,68.316,61.41,0.4,0.653,1.327,22.528,0.613,72.602,0.94,0.986,1,943,998.309,131.262,data_traditional
2844,4.941,67.122,62.135,0.403,0.727,1.38,23.253,0.555,75.075,0.966,0.989,1,1666,1986.836,140.108,data_traditional
2845,47.882,62.315,62.065,0.424,0.519,1.146,23.184,0.816,79.162,0.96,0.986,1,1258,1560.017,130.869,data_traditional
2846,-77.917,59.291,61.711,0.446,0.569,1.583,22.829,0.784,89.784,0.979,0.866,1,640,1210.932,119.214,data_traditional
2847,48.95,58.983,61.949,0.426,0.549,1.506,23.068,0.776,71.969,0.962,0.995,1,1502,1416.805,126.854,data_traditional
2848,29.488,49.064,62.347,0.49,3.557,1.202,23.465,0.138,0.0,0.548,0.989,0,319,645.227,130.685,data_traditional
2849,118.345,44.002,61.319,0.402,0.509,1.246,22.437,0.789,82.83,0.968,0.977,1,1099,1031.975,125.276,data_traditional
2850,94.005,43.22,61.517,0.396,0.536,1.36,22.636,0.739,82.387,0.968,0.989,1,1067,1207.786,127.688,data_traditional
2851,66.961,42.898,61.98,0.421,0.6,1.347,23.099,0.702,76.464,0.956,0.989,1,1516,1571.772,130.695,data_traditional
2852,79.396,42.408,61.783,0.426,0.594,1.096,22.901,0.718,74.529,0.972,0.988,1,1214,1248.412,125.302,data_traditional
2853,-2.855,42.0,62.477,0.448,0.627,1.229,23.595,0.715,81.359,0.973,0.994,1,3308,3249.701,157.513,data_traditional
2854,87.847,39.486,61.562,0.491,0.75,1.435,22.68,0.655,70.322,0.975,0.964,1,1223,946.716,121.385,data_traditional
2855,62.654,35.181,62.159,0.437,0.498,1.156,23.278,0.878,73.5,0.97,0.992,1,1916,1888.377,135.295,data_traditional
2856,38.588,21.767,61.213,0.514,0.859,1.213,22.331,0.599,78.373,0.918,0.929,1,733,904.381,143.499,data_traditional
2857,20.47,8.073,61.721,0.404,0.56,1.153,22.839,0.722,82.406,0.978,0.992,1,1912,1928.878,131.783,data_traditional
2858,129.41,-8.564,61.669,0.413,0.54,1.305,22.787,0.765,89.938,0.982,0.987,1,1301,1383.982,127.173,data_traditional
2859,-38.94,-42.9,60.001,0,0,1.689,21.119,0.0,0,0,0.711,0,223,0,0,data_traditional
2860,135.529,-44.178,61.862,0.422,0.493,1.264,22.981,0.855,80.055,0.984,0.992,1,1694,1706.011,129.085,data_traditional
2861,-24.814,-91.329,61.534,0.405,0.58,1.266,22.653,0.698,81.291,0.977,0.99,1,1669,1595.64,129.726,data_traditional
2862,-11.683,-91.429,61.549,0.388,0.635,1.149,22.668,0.611,87.546,0.98,0.99,1,1242,1487.122,130.832,data_traditional
2863,-62.718,93.188,62.252,0.398,0.58,1.108,23.371,0.686,86.254,0.981,0.99,1,2078,2298.665,138.801,data_traditional
2864,31.9,81.156,61.779,0.418,0.558,1.191,22.897,0.749,72.854,0.948,0.993,1,1434,1261.131,129.618,data_traditional
2865,-80.704,77.977,61.55,1.078,1.538,3.511,22.669,0.701,-80.458,0.945,0.905,0,491,653.064,102.1,data_traditional
2866,11.267,73.162,59.999,2.114,6.538,1.32,21.118,0.323,82.012,0.792,0.674,0,0,143.936,70.107,data_traditional
2867,71.0,69.539,61.623,0.439,0.645,1.135,22.741,0.681,72.682,0.939,0.988,1,760,765.239,124.817,data_traditional
2868,41.859,65.168,61.978,0.442,0.546,1.394,23.096,0.81,83.431,0.963,0.994,1,1434,1270.694,124.842,data_traditional
2869,36.467,64.409,62.059,0.411,0.57,1.133,23.177,0.72,80.077,0.961,0.992,1,1397,1612.148,127.54,data_traditional
2870,54.555,60.383,61.743,0.408,0.7,1.2,22.861,0.583,70.596,0.943,0.983,1,1034,933.823,130.343,data_traditional
2871,48.949,58.983,61.949,0.424,0.547,1.506,23.068,0.775,72.027,0.962,0.995,1,1502,1417.613,129.93,data_traditional
2872,52.339,58.647,62.099,0.413,0.526,1.267,23.218,0.786,80.288,0.954,0.982,1,1184,1255.981,128.74,data_traditional
2873,-32.921,59.051,62.63,0.443,0.531,1.429,23.748,0.835,-77.207,0.981,0.99,1,2937,3582.078,149.71,data_traditional
2874,25.397,54.79,62.184,0.403,0.59,1.456,23.303,0.683,73.803,0.962,0.993,1,1882,2126.248,139.87,data_traditional
2875,41.705,53.937,62.226,0.412,0.539,1.177,23.344,0.764,66.698,0.955,0.988,1,1438,1587.659,129.006,data_traditional
2876,-10.858,47.134,62.269,0.44,0.618,1.203,23.387,0.712,74.609,0.982,0.976,1,1380,1660.257,126.209,data_traditional
2877,81.653,42.676,61.705,0.419,0.713,1.299,22.823,0.587,73.257,0.967,0.979,1,825,736.74,124.228,data_traditional
2878,6.243,42.696,62.467,0.462,0.666,1.348,23.585,0.694,-89.238,0.976,0.993,1,2760,2769.263,148.624,data_traditional
2879,-36.703,42.343,62.098,0.375,0.581,1.333,23.216,0.646,83.138,0.869,0.981,0,1642,1870.187,195.487,data_traditional
2880,51.731,35.186,62.236,0.404,0.549,1.302,23.354,0.736,77.056,0.968,0.995,1,1970,1890.323,140.682,data_traditional
2881,84.119,35.323,61.536,0.519,0.849,1.558,22.655,0.611,64.684,0.918,0.936,1,924,629.991,121.861,data_traditional
2882,-23.529,17.188,62.673,0.624,11.099,1.471,23.791,0.056,39.133,0.571,0.988,0,0,74243.942,150.224,data_traditional
2883,74.95,26.039,62.185,0.438,0.512,1.21,23.303,0.856,78.15,0.973,0.936,1,1419,1548.682,127.874,data_traditional
2884,54.514,17.427,62.45,0.419,0.548,1.16,23.569,0.765,73.425,0.964,0.989,1,1748,1657.62,128.977,data_traditional
2885,8.238,-2.763,61.593,0.432,0.724,1.312,22.712,0.597,86.456,0.972,0.976,1,964,1208.559,131.445,data_traditional
